iteration,para_a,para_b,f_beta,TP,FP,FN,TN,precision,recall
1438,0.016050532544378698,8,0.8708745305279626,92,7,-1,-1,0.9292929292929293,0.8648338317871094
1439,0.016050532544378698,9,0.8605831148282101,88,7,-1,-1,0.9263157894736842,0.8538508415222168
1440,0.016050532544378698,10,0.8502559943700504,84,7,-1,-1,0.9230769230769231,0.8428678512573242
1441,0.016151479289940828,2,0.926639191483701,94,11,-1,-1,0.8952380952380953,0.9302647113800049
1442,0.016151479289940828,3,1.0123766604721602,93,7,-1,-1,0.93,0.9192817211151123
1443,0.016151479289940828,4,1.0014653748510236,93,7,-1,-1,0.93,0.9082986116409302
1444,0.016151479289940828,5,0.9004803137974979,93,7,-1,-1,0.93,0.8973156213760376
1445,0.016151479289940828,6,0.8905139646374354,93,7,-1,-1,0.93,0.886332631111145
1446,0.016151479289940828,7,0.8805238279171483,93,7,-1,-1,0.93,0.8753495216369629
1447,0.016151479289940828,8,0.870448042832767,92,7,-1,-1,0.9292929292929293,0.8643665313720703
1448,0.016151479289940828,9,0.8601559735242631,88,7,-1,-1,0.9263157894736842,0.8533836603164673
1449,0.016151479289940828,10,0.8498281060099971,84,7,-1,-1,0.9230769230769231,0.8424006700515747
1450,0.01625242603550296,2,0.9262220841302925,94,11,-1,-1,0.8952380952380953,0.9297976493835449
1451,0.01625242603550296,3,1.0119130598299682,93,7,-1,-1,0.93,0.9188145399093628
1452,0.01625242603550296,4,1.0010009131283744,93,7,-1,-1,0.93,0.9078316688537598
1453,0.01625242603550296,5,0.9000567502622437,93,7,-1,-1,0.93,0.8968483209609985
1454,0.01625242603550296,6,0.8900895036459702,93,7,-1,-1,0.93,0.8858654499053955
1455,0.01625242603550296,7,0.8800983578154196,93,7,-1,-1,0.93,0.8748823404312134
1456,0.01625242603550296,8,0.8699583362605166,91,7,-1,-1,0.9285714285714286,0.8638993501663208
1457,0.01625242603550296,9,0.8596611049759623,87,7,-1,-1,0.925531914893617,0.8529163599014282
1458,0.01625242603550296,10,0.8493274147706366,83,7,-1,-1,0.9222222222222223,0.8419331312179565
1459,0.01635337278106509,2,0.9258047204677878,94,11,-1,-1,0.8952380952380953,0.9293303489685059
1460,0.01635337278106509,3,1.0114492942383146,93,7,-1,-1,0.93,0.9183472394943237
1461,0.01635337278106509,4,1.0005359302765398,93,7,-1,-1,0.93,0.9073642492294312
1462,0.01635337278106509,5,0.8996333601431963,93,7,-1,-1,0.93,0.8963812589645386
1463,0.01635337278106509,6,0.8896648914788962,93,7,-1,-1,0.93,0.8853981494903564
1464,0.01635337278106509,7,0.879672844710076,93,7,-1,-1,0.93,0.8744151592254639
1465,0.01635337278106509,8,0.8695318242167712,91,7,-1,-1,0.9285714285714286,0.8634320497512817
1466,0.01635337278106509,9,0.859233943936785,87,7,-1,-1,0.925531914893617,0.8524491786956787
1467,0.01635337278106509,10,0.8488997303316759,83,7,-1,-1,0.9222222222222223,0.8414661884307861
1468,0.01645431952662722,2,0.9253874198837829,94,11,-1,-1,0.8952380952380953,0.9288631677627563
1469,0.01645431952662722,3,1.0109856003052586,93,7,-1,-1,0.93,0.9178800582885742
1470,0.01645431952662722,4,1.0000712563852958,93,7,-1,-1,0.93,0.9068971872329712
1471,0.01645431952662722,5,0.8992098192617881,93,7,-1,-1,0.93,0.8959140777587891
1472,0.01645431952662722,6,0.8892403447685835,93,7,-1,-1,0.93,0.8849309682846069
1473,0.01645431952662722,7,0.8792472885945972,93,7,-1,-1,0.93,0.8739479780197144
1474,0.01645431952662722,8,0.8691055954013163,91,7,-1,-1,0.9285714285714286,0.8629651069641113
1475,0.01645431952662722,9,0.8588067394285104,87,7,-1,-1,0.925531914893617,0.8519819974899292
1476,0.01645431952662722,10,0.848471674588135,83,7,-1,-1,0.9222222222222223,0.8409988880157471
1477,0.01655526627218935,2,0.924969969408718,94,11,-1,-1,0.8952380952380953,0.9283958673477173
1478,0.01655526627218935,3,1.0105218597221628,93,7,-1,-1,0.93,0.9174128770828247
1479,0.01655526627218935,4,0.9996062984666465,93,7,-1,-1,0.93,0.9064298868179321
1480,0.01655526627218935,5,0.8987861275788663,93,7,-1,-1,0.93,0.89544677734375
1481,0.01655526627218935,6,0.8888157551945784,93,7,-1,-1,0.93,0.8844637870788574
1482,0.01655526627218935,7,0.8788215808580608,93,7,-1,-1,0.93,0.8734806776046753
1483,0.01655526627218935,8,0.8686788880852159,91,7,-1,-1,0.9285714285714286,0.8624976873397827
1484,0.01655526627218935,9,0.8583793824193106,87,7,-1,-1,0.925531914893617,0.8515146970748901
1485,0.01655526627218935,10,0.8480436842914026,83,7,-1,-1,0.9222222222222223,0.8405317068099976
1486,0.016656213017751477,2,1.018009237358726,94,10,-1,-1,0.9038461538461539,0.9279288053512573
1487,0.016656213017751477,3,1.0100580724819865,93,7,-1,-1,0.93,0.9169456958770752
1488,0.016656213017751477,4,0.9991412937011008,93,7,-1,-1,0.93,0.9059625864028931
1489,0.016656213017751477,5,0.8983625012571943,93,7,-1,-1,0.93,0.8949795961380005
1490,0.016656213017751477,6,0.8883911227503896,93,7,-1,-1,0.93,0.8839966058731079
1491,0.016656213017751477,7,0.8783960473071475,93,7,-1,-1,0.93,0.8730136156082153
1492,0.016656213017751477,8,0.8682524640283783,91,7,-1,-1,0.9285714285714286,0.8620306253433228
1493,0.016656213017751477,9,0.8579520909418372,87,7,-1,-1,0.925531914893617,0.8510475158691406
1494,0.016656213017751477,10,0.8476156502424577,83,7,-1,-1,0.9222222222222223,0.840064525604248
1495,0.016757159763313607,2,1.017549159110812,94,10,-1,-1,0.9038461538461539,0.9274616241455078
1496,0.016757159763313607,3,1.0095941202165648,93,7,-1,-1,0.93,0.9164783954620361
1497,0.016757159763313607,4,0.9986763607231712,93,7,-1,-1,0.93,0.9054954051971436
1498,0.016757159763313607,5,0.8979388322111465,93,7,-1,-1,0.93,0.894512414932251
1499,0.016757159763313607,6,0.8879663390608662,93,7,-1,-1,0.93,0.8835293054580688
1500,0.016757159763313607,7,0.8779701448694056,93,7,-1,-1,0.93,0.8725461959838867
1501,0.016757159763313607,8,0.8678257790548948,91,7,-1,-1,0.9285714285714286,0.8615633249282837
1502,0.016757159763313607,9,0.8575248650227407,87,7,-1,-1,0.925531914893617,0.8505804538726807
1503,0.016757159763313607,10,0.8471874631976184,83,7,-1,-1,0.9222222222222223,0.839597225189209
1504,0.016858106508875738,2,1.0170889160082155,94,10,-1,-1,0.9038461538461539,0.9269943237304688
1505,0.016858106508875738,3,1.009130358002226,93,7,-1,-1,0.93,0.9160113334655762
1506,0.016858106508875738,4,0.9982113809080904,93,7,-1,-1,0.93,0.905028223991394
1507,0.016858106508875738,5,0.8975151204342589,93,7,-1,-1,0.93,0.8940452337265015
1508,0.016858106508875738,6,0.887541729225485,93,7,-1,-1,0.93,0.8830622434616089
1509,0.016858106508875738,7,0.8775445252635403,93,7,-1,-1,0.93,0.8720791339874268
1510,0.016858106508875738,8,0.8673990508215071,91,7,-1,-1,0.9285714285714286,0.8610960245132446
1511,0.016858106508875738,9,0.8570972684547328,87,7,-1,-1,0.925531914893617,0.850113034248352
1512,0.016858106508875738,10,0.8467595601092296,83,7,-1,-1,0.9222222222222223,0.8391302824020386
1513,0.01695905325443787,2,1.0166287428615068,94,10,-1,-1,0.9038461538461539,0.9265271425247192
1514,0.01695905325443787,3,1.0086664307485542,93,7,-1,-1,0.93,0.9155441522598267
1515,0.01695905325443787,4,0.9977463542487804,93,7,-1,-1,0.93,0.9045610427856445
1516,0.01695905325443787,5,0.8970913659200668,93,7,-1,-1,0.93,0.893578052520752
1517,0.01695905325443787,6,0.8871168597412344,93,7,-1,-1,0.93,0.8825949430465698
1518,0.01695905325443787,7,0.8771187539885548,93,7,-1,-1,0.93,0.8716119527816772
1519,0.01695905325443787,8,0.8668425871886348,89,7,-1,-1,0.9270833333333334,0.8606289625167847
1520,0.01695905325443787,9,0.8566699555487985,87,7,-1,-1,0.925531914893617,0.8496459722518921
1521,0.01695905325443787,10,0.8463312855152475,83,7,-1,-1,0.9222222222222223,0.8386629819869995
1522,0.01706,2,1.0161685222604446,94,10,-1,-1,0.9038461538461539,0.9260599613189697
1523,0.01706,3,1.008202338412768,93,7,-1,-1,0.93,0.9150768518447876
1524,0.01706,4,0.9972812807381621,93,7,-1,-1,0.93,0.904093861579895
1525,0.01706,5,0.8966674605175163,93,7,-1,-1,0.93,0.8931107521057129
1526,0.01706,6,0.8866920557404179,93,7,-1,-1,0.93,0.8821277618408203
1527,0.01706,7,0.876692939664284,93,7,-1,-1,0.93,0.8711447715759277
1528,0.01706,8,0.8664159003072484,89,7,-1,-1,0.9270833333333334,0.8601616621017456
1529,0.01706,9,0.8562425991561325,87,7,-1,-1,0.925531914893617,0.8491789102554321
1530,0.01706,10,0.8459030763903453,83,7,-1,-1,0.9222222222222223,0.83819580078125
